Gene ID,Ensembl Gene ID,label
6534,ENSG00000011083,0
252884,ENSG00000186496,0
5340,ENSG00000122194,0
51028,ENSG00000136100,0
440097,ENSG00000185610,0
6993,ENSG00000146425,0
79621,ENSG00000136104,1
55798,ENSG00000165055,0
26230,ENSG00000146426,0
10184,ENSG00000145685,0
8019,ENSG00000169925,0
23635,ENSG00000145687,0
3938,ENSG00000115850,0
1404,ENSG00000145681,0
3234,ENSG00000175879,0
5937,ENSG00000153250,0
84666,ENSG00000163515,0
55139,ENSG00000163516,0
6328,ENSG00000153253,0
57703,ENSG00000163510,1
64343,ENSG00000163512,0
7048,ENSG00000163513,0
29803,ENSG00000214022,0
9843,ENSG00000089472,0
79980,ENSG00000149636,0
124274,ENSG00000180269,0
728492,ENSG00000205572,0
6607,ENSG00000277773,1
7350,ENSG00000109424,0
347088,ENSG00000180264,0
101060200,ENSG00000214029,0
10975,ENSG00000127540,0
4259,ENSG00000143198,0
55785,ENSG00000180263,0
123720,ENSG00000156232,0
8518,ENSG00000070061,1
56940,ENSG00000112679,0
3914,ENSG00000196878,0
10563,ENSG00000156234,0
2975,ENSG00000077235,1
54431,ENSG00000077232,0
93129,ENSG00000175938,0
7107,ENSG00000077585,0
3566,ENSG00000077238,0
80818,ENSG00000125945,0
10236,ENSG00000282958,0
654483,ENSG00000169627,0
10296,ENSG00000090316,0
51507,ENSG00000022277,1
257236,ENSG00000173013,0
286204,ENSG00000148204,0
9201,ENSG00000133083,0
10738,ENSG00000128276,0
28464,ENSG00000211968,0
23270,ENSG00000187189,0
339768,ENSG00000144488,0
4257,ENSG00000008394,0
7709,ENSG00000116809,0
221496,ENSG00000161904,0
79054,ENSG00000144481,0
1805,ENSG00000143196,0
55502,ENSG00000144485,0
58504,ENSG00000128805,0
84498,ENSG00000275333,0
283629,ENSG00000285140,0
4705,ENSG00000130414,0
22844,ENSG00000070601,0
84944,ENSG00000143194,0
617,ENSG00000074582,1
28424,ENSG00000211964,0
387597,ENSG00000143195,0
387775,ENSG00000184999,0
5733,ENSG00000050628,0
126868,ENSG00000173212,0
256714,ENSG00000184368,0
402569,ENSG00000185467,0
1054,ENSG00000153879,0
5817,ENSG00000073008,0
2326,ENSG00000010932,0
23347,ENSG00000101596,0
151835,ENSG00000144550,0
10865,ENSG00000196843,0
200558,ENSG00000169621,0
2615,ENSG00000137507,0
58487,ENSG00000137504,0
5977,ENSG00000133884,0
27314,ENSG00000137502,0
51633,ENSG00000155100,0
60492,ENSG00000137500,0
54843,ENSG00000137501,0
51163,ENSG00000138231,1
10345,ENSG00000186439,0
10922,ENSG00000164896,0
83590,ENSG00000164897,0
23209,ENSG00000100427,0
23112,ENSG00000100354,0
23774,ENSG00000100425,0
5256,ENSG00000044446,0
80020,ENSG00000100350,0
8664,ENSG00000100353,1
25987,ENSG00000182704,0
27352,ENSG00000100359,0
158219,ENSG00000155158,0
83933,ENSG00000100429,0
100132406,ENSG00000271425,0
23362,ENSG00000156011,0
10245,ENSG00000292215,0
83698,ENSG00000183166,0
8193,ENSG00000011332,0
4063,ENSG00000122224,0
2002,ENSG00000126767,0
644414,ENSG00000186146,0
3188,ENSG00000126945,0
51744,ENSG00000122223,0
51309,ENSG00000126947,0
375611,ENSG00000170615,0
4620,ENSG00000125414,0
153745,ENSG00000170613,0
79633,ENSG00000196159,0
51428,ENSG00000183258,1
6275,ENSG00000196154,0
605,ENSG00000110987,0
58500,ENSG00000196150,0
151525,ENSG00000196151,0
28991,ENSG00000170619,0
576,ENSG00000121753,0
22869,ENSG00000081386,0
401152,ENSG00000164096,0
58986,ENSG00000129925,0
56944,ENSG00000116774,0
79998,ENSG00000144031,0
3976,ENSG00000128342,0
728888,ENSG00000284454,0
55914,ENSG00000112851,0
79814,ENSG00000116771,0
84645,ENSG00000128346,0
56133,ENSG00000291672,0
92745,ENSG00000017483,0
81027,ENSG00000101162,0
374355,ENSG00000182645,0
119772,ENSG00000197790,0
55751,ENSG00000164168,0
23382,ENSG00000158467,0
54680,ENSG00000117174,0
820,ENSG00000164047,0
2712,ENSG00000196475,0
57555,ENSG00000169992,0
51012,ENSG00000101166,1
4670,ENSG00000099783,0
8823,ENSG00000196468,1
55743,ENSG00000072609,0
337979,ENSG00000186924,0
100532737,ENSG00000254870,0
100533107,ENSG00000026036,0
5609,ENSG00000076984,0
8681,ENSG00000168970,0
55787,ENSG00000086712,0
7428,ENSG00000134086,0
121130,ENSG00000175398,0
5475,ENSG00000086717,0
219749,ENSG00000175395,0
81492,ENSG00000104941,0
93426,ENSG00000171772,0
23370,ENSG00000104880,0
83715,ENSG00000187017,0
28776,ENSG00000211652,0
26609,ENSG00000182583,0
993,ENSG00000164045,0
3758,ENSG00000151704,0
64397,ENSG00000103994,0
60677,ENSG00000140488,0
2313,ENSG00000151702,0
9780,ENSG00000103335,0
7166,ENSG00000129167,0
146691,ENSG00000175662,0
4050,ENSG00000236925,0
196,ENSG00000106546,0
6821,ENSG00000139531,0
23517,ENSG00000039123,1
79797,ENSG00000175213,0
54830,ENSG00000198088,0
9814,ENSG00000198089,0
23288,ENSG00000106012,0
10551,ENSG00000106541,0
5923,ENSG00000058335,0
6007,ENSG00000187010,0
7434,ENSG00000106018,0
7541,ENSG00000198081,0
55082,ENSG00000134884,0
81870,ENSG00000262594,0
1444,ENSG00000204414,0
63979,ENSG00000132436,0
133522,ENSG00000155846,0
246721,ENSG00000228049,1
9844,ENSG00000155849,0
57122,ENSG00000111581,1
22843,ENSG00000175175,0
728734,ENSG00000255524,0
641455,ENSG00000222036,0
85478,ENSG00000139537,0
83716,ENSG00000103196,0
7249,ENSG00000103197,0
9100,ENSG00000103194,1
23480,ENSG00000132432,0
5159,ENSG00000113721,0
1044,ENSG00000113722,0
10798,ENSG00000167825,0
80776,ENSG00000123810,0
79934,ENSG00000123815,0
3064,ENSG00000197386,0
9139,ENSG00000078699,0
27292,ENSG00000086189,1
6652,ENSG00000140263,0
6938,ENSG00000140262,0
146050,ENSG00000140265,0
10169,ENSG00000140264,0
1265,ENSG00000064666,0
503542,ENSG00000203772,0
4635,ENSG00000198336,0
200373,ENSG00000163075,0
4638,ENSG00000065534,0
115677,ENSG00000163072,0
132671,ENSG00000163071,0
219844,ENSG00000198331,0
9604,ENSG00000013561,0
5192,ENSG00000157911,0
1774,ENSG00000013563,0
285601,ENSG00000178015,0
2222,ENSG00000079459,0
57542,ENSG00000087448,0
284273,ENSG00000180011,0
58538,ENSG00000082126,0
51312,ENSG00000147454,0
403313,ENSG00000205808,0
56647,ENSG00000107949,1
3040,ENSG00000188536,0
64232,ENSG00000166930,0
353143,ENSG00000187238,0
72,ENSG00000163017,0
57047,ENSG00000163746,0
25849,ENSG00000169116,0
27334,ENSG00000078589,0
1234,ENSG00000160791,0
375519,ENSG00000164411,0
28940,ENSG00000243290,0
140258,ENSG00000198390,0
619208,ENSG00000203778,0
151903,ENSG00000160799,0
9802,ENSG00000183283,0
5343,ENSG00000183281,0
27302,ENSG00000163217,0
150726,ENSG00000163013,0
84064,ENSG00000167220,0
55151,ENSG00000095209,0
2592,ENSG00000213930,0
391109,ENSG00000173285,0
9938,ENSG00000163219,0
29097,ENSG00000143771,0
3047,ENSG00000213934,0
54566,ENSG00000095203,0
9080,ENSG00000213937,0
344787,ENSG00000197385,0
79575,ENSG00000127220,0
55781,ENSG00000058729,1
1731,ENSG00000180096,0
3119,ENSG00000206302,0
165545,ENSG00000144045,0
2624,ENSG00000179348,0
100996331,ENSG00000288347,0
389396,ENSG00000203972,0
2675,ENSG00000168546,0
6943,ENSG00000118526,0
8828,ENSG00000118257,0
284001,ENSG00000176155,0
1490,ENSG00000118523,0
2877,ENSG00000176153,0
98,ENSG00000170634,0
383,ENSG00000118520,0
131920,ENSG00000198398,0
50618,ENSG00000198399,0
9177,ENSG00000149305,0
51557,ENSG00000146166,0
64405,ENSG00000149654,0
2201,ENSG00000138829,0
391253,ENSG00000149651,0
4343,ENSG00000155363,0
959,ENSG00000102245,0
5009,ENSG00000036473,0
27336,ENSG00000102241,1
64116,ENSG00000138821,0
51442,ENSG00000102243,0
4547,ENSG00000138823,0
65980,ENSG00000028310,0
1455,ENSG00000133275,0
80254,ENSG00000182923,0
23094,ENSG00000105738,0
81168,ENSG00000167822,0
54617,ENSG00000128908,1
9328,ENSG00000148308,1
2901,ENSG00000105737,0
29911,ENSG00000095066,0
219527,ENSG00000183908,0
64763,ENSG00000105732,1
333926,ENSG00000155367,0
10228,ENSG00000135823,0
146562,ENSG00000166246,0
2752,ENSG00000135821,0
100131137,ENSG00000188334,0
85397,ENSG00000135824,0
1660,ENSG00000135829,1
3709,ENSG00000123104,0
4007,ENSG00000012211,0
79364,ENSG00000070476,0
219793,ENSG00000166220,0
115827,ENSG00000152932,0
54715,ENSG00000078328,0
7518,ENSG00000152422,0
147906,ENSG00000197380,0
8570,ENSG00000088247,0
22894,ENSG00000083520,1
29763,ENSG00000165912,0
23306,ENSG00000166881,0
389333,ENSG00000228672,0
5702,ENSG00000165916,1
5913,ENSG00000165917,0
145567,ENSG00000165914,0
91252,ENSG00000165915,0
55888,ENSG00000196345,0
6047,ENSG00000063978,1
389792,ENSG00000188483,0
79689,ENSG00000127954,0
2770,ENSG00000127955,0
50809,ENSG00000127483,0
51657,ENSG00000127952,0
23352,ENSG00000127481,0
9446,ENSG00000148834,0
441027,ENSG00000249242,0
28982,ENSG00000162769,0
6757,ENSG00000241476,0
26260,ENSG00000147364,0
5479,ENSG00000166794,0
84191,ENSG00000166797,0
3948,ENSG00000166796,0
254528,ENSG00000162039,0
145942,ENSG00000166069,0
9992,ENSG00000159197,0
25981,ENSG00000114841,0
375748,ENSG00000182150,0
388795,ENSG00000215529,0
10655,ENSG00000173253,0
134391,ENSG00000173250,0
7293,ENSG00000186827,0
113230,ENSG00000141854,0
28919,ENSG00000243238,0
157695,ENSG00000180190,0
158399,ENSG00000173258,0
441871,ENSG00000204510,0
8313,ENSG00000168646,0
9736,ENSG00000115464,0
79634,ENSG00000144306,0
3488,ENSG00000115461,0
140803,ENSG00000119121,0
8772,ENSG00000168040,0
11320,ENSG00000071073,0
80303,ENSG00000115468,0
57718,ENSG00000119698,0
27101,ENSG00000116161,0
3605,ENSG00000112115,0
112744,ENSG00000112116,0
29074,ENSG00000112110,0
10815,ENSG00000168993,0
7421,ENSG00000111424,0
51175,ENSG00000074935,1
401250,ENSG00000231975,0
23034,ENSG00000020577,0
4172,ENSG00000112118,1
91120,ENSG00000197124,0
90523,ENSG00000146147,0
9229,ENSG00000170579,0
23396,ENSG00000186111,0
23566,ENSG00000171517,0
7410,ENSG00000160293,0
50854,ENSG00000234728,0
150678,ENSG00000172428,0
1259,ENSG00000198515,0
9716,ENSG00000021776,1
6036,ENSG00000169385,0
8301,ENSG00000073921,0
9353,ENSG00000145147,0
389763,ENSG00000214929,0
11037,ENSG00000243244,0
55196,ENSG00000174718,0
3303,ENSG00000234475,0
90378,ENSG00000288488,0
118611,ENSG00000154493,0
128674,ENSG00000101292,0
93109,ENSG00000145014,0
8760,ENSG00000101290,0
23253,ENSG00000101745,0
84897,ENSG00000154144,0
81502,ENSG00000101294,0
916,ENSG00000198851,0
834,ENSG00000137752,0
9635,ENSG00000137975,0
9751,ENSG00000101298,0
838,ENSG00000137757,0
343071,ENSG00000187545,0
1006,ENSG00000150394,0
157697,ENSG00000104714,0
6706,ENSG00000159516,0
340307,ENSG00000285123,1
353497,ENSG00000130997,0
6898,ENSG00000198650,0
219432,ENSG00000181903,0
8905,ENSG00000182287,0
5454,ENSG00000184486,0
54058,ENSG00000160298,0
4303,ENSG00000184481,0
5116,ENSG00000160299,1
55175,ENSG00000178502,0
64754,ENSG00000185420,0
1028,ENSG00000129757,0
4712,ENSG00000165264,0
8798,ENSG00000010219,0
200035,ENSG00000186364,0
364,ENSG00000165269,0
2551,ENSG00000154727,0
23394,ENSG00000101126,0
58494,ENSG00000154721,0
522,ENSG00000154723,0
389813,ENSG00000232434,0
84946,ENSG00000135521,1
285590,ENSG00000174705,0
84515,ENSG00000125885,0
140836,ENSG00000125888,0
122961,ENSG00000165898,0
114788,ENSG00000164796,0
7554,ENSG00000278129,0
27012,ENSG00000164794,0
390883,ENSG00000170920,0
652968,ENSG00000239282,0
340204,ENSG00000204140,0
51337,ENSG00000130193,0
9577,ENSG00000158019,0
29937,ENSG00000117691,0
7903,ENSG00000113532,0
25936,ENSG00000117697,1
1352,ENSG00000006695,1
6777,ENSG00000173757,0
27133,ENSG00000140015,0
89782,ENSG00000185621,0
54436,ENSG00000125089,0
79594,ENSG00000090432,0
51364,ENSG00000004838,0
1903,ENSG00000213694,0
7471,ENSG00000125084,0
282616,ENSG00000183709,0
392517,ENSG00000170935,0
80271,ENSG00000086544,0
5939,ENSG00000076067,0
26338,ENSG00000205030,0
5163,ENSG00000152256,0
256297,ENSG00000168267,0
29927,ENSG00000058262,1
93035,ENSG00000205038,0
146713,ENSG00000167281,0
345643,ENSG00000234602,0
22999,ENSG00000079841,0
23505,ENSG00000075568,0
54521,ENSG00000131725,0
59343,ENSG00000163904,0
10267,ENSG00000132329,0
137835,ENSG00000165071,0
2299,ENSG00000168269,0
10189,ENSG00000183684,1
5678,ENSG00000183668,0
554251,ENSG00000204923,0
11063,ENSG00000039600,0
3600,ENSG00000164136,0
80155,ENSG00000164134,1
7104,ENSG00000169903,0
79937,ENSG00000106714,0
7732,ENSG00000128482,0
92521,ENSG00000128487,0
26497,ENSG00000197309,0
361,ENSG00000171885,0
6430,ENSG00000100650,0
6554,ENSG00000100652,0
3787,ENSG00000124134,0
81318,ENSG00000221840,0
3576,ENSG00000169429,0
282973,ENSG00000188385,0
240,ENSG00000012779,0
55355,ENSG00000123485,1
57405,ENSG00000152253,1
56156,ENSG00000170925,0
51141,ENSG00000125629,0
136227,ENSG00000160963,0
136,ENSG00000170425,0
121214,ENSG00000170426,0
3094,ENSG00000169567,0
3856,ENSG00000170421,0
84107,ENSG00000174963,0
79724,ENSG00000169957,0
255758,ENSG00000213123,0
57552,ENSG00000144959,0
2165,ENSG00000291998,0
85378,ENSG00000128159,1
6514,ENSG00000163581,0
22986,ENSG00000156395,0
441478,ENSG00000198435,0
118980,ENSG00000156398,0
56142,ENSG00000291654,0
7296,ENSG00000198431,0
440590,ENSG00000203995,0
84218,ENSG00000275954,1
341676,ENSG00000197168,0
7381,ENSG00000156467,0
6844,ENSG00000220205,0
100130311,ENSG00000205710,0
146540,ENSG00000197162,0
9587,ENSG00000124688,0
6799,ENSG00000197165,0
28892,ENSG00000211633,0
27238,ENSG00000292204,1
5093,ENSG00000169564,0
2705,ENSG00000169562,0
347168,ENSG00000136834,0
6664,ENSG00000176887,0
100526694,ENSG00000251349,0
64855,ENSG00000136830,0
154881,ENSG00000243335,0
342850,ENSG00000181626,0
394263,ENSG00000204544,0
83538,ENSG00000204815,0
79008,ENSG00000181625,0
286362,ENSG00000136839,0
170679,ENSG00000206458,0
415117,ENSG00000178750,0
29889,ENSG00000134697,1
159989,ENSG00000165325,0
85369,ENSG00000143093,1
100652748,ENSG00000204152,0
53904,ENSG00000095777,0
24,ENSG00000198691,0
255743,ENSG00000168743,0
192670,ENSG00000134698,0
121275,ENSG00000172640,0
9086,ENSG00000198692,0
1215,ENSG00000092009,0
644591,ENSG00000236334,0
3549,ENSG00000163501,0
10194,ENSG00000179981,0
169841,ENSG00000175787,0
1845,ENSG00000108861,0
401612,ENSG00000269743,0
646174,ENSG00000215131,0
25891,ENSG00000149090,0
863,ENSG00000129993,0
6861,ENSG00000129990,0
7137,ENSG00000129991,0
130589,ENSG00000143891,0
22846,ENSG00000071246,0
100526761,ENSG00000250709,0
26751,ENSG00000035115,0
6196,ENSG00000071242,0
54556,ENSG00000071243,0
1147,ENSG00000213341,0
7837,ENSG00000130508,0
83943,ENSG00000184903,0
10086,ENSG00000132297,0
51678,ENSG00000105926,0
50617,ENSG00000105929,0
1687,ENSG00000105928,0
9464,ENSG00000164107,0
53840,ENSG00000258659,0
10207,ENSG00000132849,0
8339,ENSG00000273802,0
8837,ENSG00000003402,0
843,ENSG00000003400,0
10621,ENSG00000132664,1
9047,ENSG00000027869,0
121129,ENSG00000179615,0
2736,ENSG00000074047,0
84327,ENSG00000132846,0
283093,ENSG00000284255,0
6622,ENSG00000145335,0
79605,ENSG00000177614,0
56252,ENSG00000119596,1
93587,ENSG00000145331,0
57563,ENSG00000145332,0
11102,ENSG00000163684,1
845,ENSG00000118729,0
57406,ENSG00000163686,0
84220,ENSG00000015568,0
26094,ENSG00000119599,0
4084,ENSG00000059728,0
6133,ENSG00000163682,1
201895,ENSG00000163683,0
221786,ENSG00000221909,0
10161,ENSG00000139679,0
91298,ENSG00000133641,0
84125,ENSG00000133640,0
22984,ENSG00000148843,1
54805,ENSG00000148842,0
54344,ENSG00000179085,0
6606,ENSG00000172062,1
8038,ENSG00000148848,0
286499,ENSG00000179083,0
144983,ENSG00000139675,0
92558,ENSG00000135127,0
5025,ENSG00000135124,0
639,ENSG00000057657,0
266977,ENSG00000153292,0
127253,ENSG00000162623,0
9682,ENSG00000066135,0
353145,ENSG00000185966,0
80728,ENSG00000147799,0
23299,ENSG00000185963,0
283232,ENSG00000177042,0
399694,ENSG00000185634,0
1102,ENSG00000136161,0
1910,ENSG00000136160,0
3936,ENSG00000136167,0
27179,ENSG00000136694,0
84639,ENSG00000136697,0
27177,ENSG00000136696,0
55627,ENSG00000292130,0
55997,ENSG00000136698,0
83852,ENSG00000136169,0
6432,ENSG00000115875,1
57094,ENSG00000165078,0
3760,ENSG00000162989,0
5274,ENSG00000163536,0
140699,ENSG00000101353,1
9371,ENSG00000101350,0
151246,ENSG00000163535,0
8470,ENSG00000154556,0
151871,ENSG00000163530,0
23114,ENSG00000163531,0
4071,ENSG00000169908,0
483,ENSG00000069849,0
6277,ENSG00000197956,0
56776,ENSG00000155816,0
23122,ENSG00000163539,1
200150,ENSG00000180287,0
9088,ENSG00000127564,1
5961,ENSG00000112619,0
84948,ENSG00000278016,0
9143,ENSG00000291941,0
653656,ENSG00000205718,0
23042,ENSG00000179889,0
2073,ENSG00000134899,0
347730,ENSG00000162951,0
22977,ENSG00000162482,0
11231,ENSG00000025796,0
57661,ENSG00000070047,0
1875,ENSG00000133740,0
51072,ENSG00000162959,0
3898,ENSG00000159166,0
84223,ENSG00000114473,0
3383,ENSG00000090339,0
159963,ENSG00000148942,0
105375355,ENSG00000276184,0
80179,ENSG00000278259,0
7173,ENSG00000115705,0
8270,ENSG00000196976,0
399947,ENSG00000185742,0
51626,ENSG00000138036,0
87178,ENSG00000138035,1
91074,ENSG00000148513,0
5495,ENSG00000138032,0
109,ENSG00000138031,0
3795,ENSG00000138030,0
79807,ENSG00000138780,0
57117,ENSG00000138785,0
3973,ENSG00000138039,0
3237,ENSG00000128713,0
837,ENSG00000196954,0
100129842,ENSG00000237440,0
3236,ENSG00000128710,0
339175,ENSG00000087995,0
9696,ENSG00000058453,0
5275,ENSG00000197641,0
123169,ENSG00000166477,1
8529,ENSG00000186115,0
440026,ENSG00000166471,0
8630,ENSG00000025423,0
114780,ENSG00000166473,0
122786,ENSG00000139926,0
92154,ENSG00000132613,0
4599,ENSG00000157601,0
84187,ENSG00000157600,0
8331,ENSG00000276368,0
6483,ENSG00000157350,0
197258,ENSG00000157353,0
5737,ENSG00000122420,0
403314,ENSG00000173627,0
100128327,ENSG00000173626,0
387882,ENSG00000235162,0
221710,ENSG00000224531,0
201163,ENSG00000154803,0
29966,ENSG00000196792,0
57147,ENSG00000000457,0
285782,ENSG00000164304,0
7274,ENSG00000137561,0
201973,ENSG00000164306,0
8836,ENSG00000137563,0
256987,ENSG00000164300,0
9943,ENSG00000172939,0
79645,ENSG00000034239,0
116535,ENSG00000172935,0
4615,ENSG00000172936,0
64167,ENSG00000164308,0
202333,ENSG00000164309,0
338692,ENSG00000172932,0
5905,ENSG00000100401,1
23264,ENSG00000100403,0
54332,ENSG00000104381,0
85293,ENSG00000212899,0
10481,ENSG00000159184,0
83699,ENSG00000198478,0
5862,ENSG00000104388,0
714,ENSG00000159189,0
64793,ENSG00000130695,1
3615,ENSG00000178035,1
3831,ENSG00000126214,0
7517,ENSG00000126215,1
10426,ENSG00000126216,1
23263,ENSG00000126217,0
388588,ENSG00000235169,0
220965,ENSG00000148541,0
7216,ENSG00000067445,0
129685,ENSG00000137413,1
2159,ENSG00000126218,0
10436,ENSG00000126749,1
7564,ENSG00000170631,0
9953,ENSG00000125430,0
10657,ENSG00000121774,0
55116,ENSG00000121775,0
148213,ENSG00000196172,0
399512,ENSG00000125434,0
363,ENSG00000086159,0
10290,ENSG00000072195,0
80305,ENSG00000170638,0
353091,ENSG00000203722,0
833,ENSG00000110619,1
54540,ENSG00000146067,0
55167,ENSG00000174579,0
9295,ENSG00000116754,0
348235,ENSG00000182628,0
10286,ENSG00000116752,1
152098,ENSG00000206559,0
51377,ENSG00000116750,0
129868,ENSG00000292076,0
340602,ENSG00000187690,0
23236,ENSG00000182621,0
131405,ENSG00000206557,0
10098,ENSG00000168785,0
150223,ENSG00000161179,0
339976,ENSG00000184108,0
2702,ENSG00000265107,0
134147,ENSG00000164237,0
78991,ENSG00000145882,0
727910,ENSG00000185561,0
4826,ENSG00000053438,0
9724,ENSG00000253797,0
4522,ENSG00000100714,1
645425,ENSG00000204478,0
388021,ENSG00000258986,0
57591,ENSG00000196588,0
10716,ENSG00000136535,0
642799,ENSG00000254852,0
94134,ENSG00000165322,0
282974,ENSG00000165752,0
4076,ENSG00000135387,0
9254,ENSG00000007402,0
7462,ENSG00000086730,0
51282,ENSG00000171222,0
3965,ENSG00000168961,0
4858,ENSG00000104967,0
166,ENSG00000104964,0
7226,ENSG00000142185,0
53635,ENSG00000104960,0
3741,ENSG00000130037,0
26290,ENSG00000130035,0
79057,ENSG00000130032,0
23095,ENSG00000054523,0
377630,ENSG00000223443,0
752,ENSG00000184922,0
100134938,ENSG00000267368,0
23609,ENSG00000075975,0
2180,ENSG00000151726,0
5271,ENSG00000166401,0
79682,ENSG00000151725,0
123970,ENSG00000166152,0
1543,ENSG00000140465,0
5371,ENSG00000140464,0
585,ENSG00000140463,0
256646,ENSG00000291987,0
83853,ENSG00000145491,0
10299,ENSG00000145495,0
4726,ENSG00000145494,0
340156,ENSG00000145949,0
87769,ENSG00000134864,0
6235,ENSG00000213741,1
57037,ENSG00000106524,0
9443,ENSG00000155868,1
653857,ENSG00000106526,0
50650,ENSG00000163947,0
6224,ENSG00000008988,0
116236,ENSG00000168792,0
254251,ENSG00000178177,0
56945,ENSG00000175110,1
362,ENSG00000161798,0
55690,ENSG00000175115,0
284613,ENSG00000174151,0
91523,ENSG00000179715,0
55113,ENSG00000158156,0
2619,ENSG00000180447,0
5021,ENSG00000180914,0
1848,ENSG00000139318,0
100288323,ENSG00000231068,0
4160,ENSG00000166603,0
124817,ENSG00000176563,0
7700,ENSG00000131127,0
9936,ENSG00000241399,0
9922,ENSG00000144711,0
159091,ENSG00000156500,0
100287441,ENSG00000250745,0
755,ENSG00000160226,0
326,ENSG00000160224,0
23308,ENSG00000160223,0
8209,ENSG00000160221,0
55900,ENSG00000089335,0
3981,ENSG00000174405,0
9197,ENSG00000169359,0
138009,ENSG00000176566,0
56997,ENSG00000163050,0
151473,ENSG00000163053,0
4693,ENSG00000124479,0
50865,ENSG00000013583,0
415116,ENSG00000198355,0
51475,ENSG00000167791,0
4710,ENSG00000065518,0
54898,ENSG00000197977,0
9052,ENSG00000013588,0
28234,ENSG00000111700,0
7145,ENSG00000079308,0
55869,ENSG00000147099,0
8227,ENSG00000292343,0
79923,ENSG00000111704,0
4628,ENSG00000133026,0
64426,ENSG00000111707,1
2778,ENSG00000087460,0
391107,ENSG00000180708,0
343406,ENSG00000198965,0
9641,ENSG00000263528,0
23326,ENSG00000124422,0
56267,ENSG00000137944,0
4490,ENSG00000169688,0
11183,ENSG00000012983,0
57217,ENSG00000068724,0
23185,ENSG00000107929,0
22928,ENSG00000179918,0
83985,ENSG00000169682,0
9921,ENSG00000022840,0
219738,ENSG00000171224,0
56265,ENSG00000088882,0
126328,ENSG00000292058,0
51031,ENSG00000167699,0
57593,ENSG00000088881,0
255738,ENSG00000169174,0
140738,ENSG00000171227,0
2128,ENSG00000106038,0
6732,ENSG00000096063,0
57506,ENSG00000088888,0
2289,ENSG00000096060,0
5355,ENSG00000102007,0
1312,ENSG00000093010,0
3209,ENSG00000106031,0
1014,ENSG00000166589,0
3481,ENSG00000167244,0
114769,ENSG00000204397,0
5711,ENSG00000095261,0
4973,ENSG00000173391,0
2804,ENSG00000173230,0
23321,ENSG00000109654,0
284076,ENSG00000170703,0
2330,ENSG00000131781,0
10102,ENSG00000123297,0
255324,ENSG00000182585,0
51285,ENSG00000103710,0
10401,ENSG00000131788,0
53832,ENSG00000016402,0
26166,ENSG00000132554,0
9465,ENSG00000118507,0
10981,ENSG00000118508,0
5558,ENSG00000146143,0
7710,ENSG00000179909,0
23558,ENSG00000132471,0
3691,ENSG00000132470,0
1519,ENSG00000263238,0
10584,ENSG00000184374,0
3021,ENSG00000132475,0
1435,ENSG00000184371,0
9061,ENSG00000138801,0
81928,ENSG00000149679,0
84517,ENSG00000184378,0
101059953,ENSG00000214940,0
80714,ENSG00000105717,0
54470,ENSG00000198960,0
64283,ENSG00000214944,0
27315,ENSG00000148985,0
7504,ENSG00000047597,0
6324,ENSG00000105711,0
23075,ENSG00000133789,0
255928,ENSG00000143469,0
27097,ENSG00000135801,1
79094,ENSG00000128965,0
83604,ENSG00000147027,0
55829,ENSG00000131871,0
252983,ENSG00000166263,0
22856,ENSG00000131873,0
2137,ENSG00000012232,0
3654,ENSG00000184216,0
6627,ENSG00000131876,1
133746,ENSG00000152409,0
196446,ENSG00000166268,0
143884,ENSG00000152404,1
2977,ENSG00000152402,0
11059,ENSG00000123124,0
54578,ENSG00000167165,0
5527,ENSG00000078304,0
8590,ENSG00000184933,0
140564,ENSG00000243811,0
84866,ENSG00000149582,0
4595,ENSG00000132781,0
4678,ENSG00000132780,0
90293,ENSG00000003096,0
503497,ENSG00000204979,0
7122,ENSG00000184113,0
669,ENSG00000172331,0
126668,ENSG00000163239,0
5729,ENSG00000168229,0
29063,ENSG00000168228,0
7039,ENSG00000163235,0
23272,ENSG00000163946,0
57654,ENSG00000163945,0
3622,ENSG00000168556,0
259266,ENSG00000066279,0
566,ENSG00000172232,0
1975,ENSG00000063046,1
139135,ENSG00000166049,0
7177,ENSG00000172236,0
55450,ENSG00000162545,0
10605,ENSG00000172239,0
255394,ENSG00000166046,0
64746,ENSG00000182827,0
255104,ENSG00000162542,0
127733,ENSG00000162543,0
1981,ENSG00000114867,1
27086,ENSG00000114861,0
79810,ENSG00000049883,0
115795,ENSG00000163705,0
3861,ENSG00000186847,0
133015,ENSG00000163138,0
56063,ENSG00000160055,0
245929,ENSG00000215547,0
3074,ENSG00000049860,0
439996,ENSG00000204010,0
6570,ENSG00000036565,0
55137,ENSG00000182263,0
10771,ENSG00000015171,0
203413,ENSG00000204019,0
9454,ENSG00000051128,0
55135,ENSG00000141499,0
8440,ENSG00000071051,0
8968,ENSG00000277775,0
84225,ENSG00000141497,0
2863,ENSG00000183840,0
9448,ENSG00000071054,0
730005,ENSG00000214491,0
136541,ENSG00000258223,0
10960,ENSG00000169223,0
7957,ENSG00000112425,0
23601,ENSG00000258227,0
123879,ENSG00000188215,0
170680,ENSG00000227246,0
9276,ENSG00000184432,1
8726,ENSG00000074266,0
64419,ENSG00000163719,0
1298,ENSG00000049089,0
64922,ENSG00000184434,0
392862,ENSG00000215045,0
6143,ENSG00000108298,1
631,ENSG00000125864,0
640,ENSG00000136573,0
64745,ENSG00000165792,1
29986,ENSG00000165794,0
